id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12309399,"Big bright room in bushwick",4206804,Jam,BROOKLYN,Bushwick,40.703760,-73.927180,"Private room",70,3,2,2018-03-22,0.06,1,249
12309858,"Convenient room near subway and central park!",66383919,Fernando,MANHATTAN,Harlem,40.805130,-73.954450,"Private room",60,1,40,2017-05-07,1.02,2,0
12310495,"Small new-york-style room by central park!",66383919,Fernando,MANHATTAN,Harlem,40.807130,-73.954200,"Private room",75,2,46,2017-03-11,1.17,2,0
12310556,"Beautiful greenpoint apartment",13716703,"David & suzanne",BROOKLYN,Greenpoint,40.733340,-73.956070,"Entire home/apt",165,2,3,2018-11-05,0.08,1,0
12311270,"Sunny greenpoint designer's pad!",473701,Cla,BROOKLYN,Greenpoint,40.737080,-73.954540,"Entire home/apt",112,10,11,2019-04-25,0.28,1,21
12315833,"A lovely home to lay your head down",64341665,Nka,MANHATTAN,Harlem,40.820390,-73.941470,"Private room",69,1,38,2019-06-30,0.97,2,365
12317276,"Nice room near everything in nyc",66440767,Aric,BROOKLYN,"Sheepshead bay",40.600160,-73.953930,"Private room",39,3,22,2019-06-18,0.56,1,360
12317903,"Newly renovated studio midtown east",1512462,"Evan & maria",MANHATTAN,Midtown,40.754890,-73.966600,"Entire home/apt",239,4,132,2019-06-21,3.39,2,242
12318497,"Classic east village 1 br",40726506,Quintin,MANHATTAN,"East village",40.725910,-73.980000,"Entire home/apt",150,2,0,2000-01-01,0.00,1,0
12318604,"Private room on the upper east side",10199873,Andjela,MANHATTAN,"Upper east side",40.773980,-73.946070,"Private room",42,31,0,2000-01-01,0.00,1,0
12321473,"Chic greenwich village one bedroom",32924486,Alysha,MANHATTAN,"Greenwich village",40.730640,-73.999370,"Entire home/apt",195,7,0,2000-01-01,0.00,1,0
12321626,"East village loft two bedroom",38353649,Sean,MANHATTAN,"East village",40.722280,-73.984090,"Entire home/apt",194,4,5,2016-12-29,0.13,1,0
12322066,"Room with private bathroom",8952737,Graham,BROOKLYN,Bedford-stuyvesant,40.679410,-73.953500,"Private room",75,2,1,2016-05-13,0.03,1,0
12322150,"Cute carroll gardens apartment.",87988,Samantha,BROOKLYN,"Carroll gardens",40.682330,-73.993730,"Entire home/apt",130,2,0,2000-01-01,0.00,2,16
12322923,"Bright and charming in chelsea",66484647,Serkan,MANHATTAN,Chelsea,40.744190,-73.998610,"Entire home/apt",165,3,110,2019-06-09,2.87,1,222
12322999,"Furnished room close to subway/cu",21901103,Alankrit,MANHATTAN,"Morningside heights",40.804640,-73.964180,"Private room",70,3,0,2000-01-01,0.00,1,0
12324203,"Top location amazing cozy 1br",6360636,"Anna b",MANHATTAN,"East village",40.723870,-73.989390,"Entire home/apt",200,2,3,2016-10-06,0.08,1,0
12324428,"Comfy room in large e williamsburg apartment",1702298,Sofia,BROOKLYN,Williamsburg,40.713780,-73.937620,"Private room",40,15,0,2000-01-01,0.00,1,0
12324757,"⚜ two-floor vibrant 2br sanctuary with patio! ⚜",2861820,"Natalie and dan",BROOKLYN,Williamsburg,40.711720,-73.941700,"Entire home/apt",205,2,7,2019-06-01,0.18,1,4
12325036,"Large backyard facing bedroom & private backyard",30848788,Jamie,BROOKLYN,Bedford-stuyvesant,40.693240,-73.946560,"Private room",45,4,35,2019-06-14,0.91,2,89
12325045,"Ideal one bedroom apt by central park!",66501870,"K alexandra",MANHATTAN,Midtown,40.760160,-73.969100,"Entire home/apt",139,2,132,2019-06-30,3.66,1,154
12325291,"2f live like a real nyer in real 3bd!",26405086,"Bill & may",MANHATTAN,"Washington heights",40.833260,-73.942150,"Entire home/apt",339,1,87,2019-06-30,2.28,4,318
12326402,"Comfy spacious apartment with wi-fi",66513544,Michele,BROOKLYN,Brownsville,40.657750,-73.904860,"Entire home/apt",49,14,3,2018-11-17,0.08,1,291
12326470,"Charming 1br by central park",1304893,Tanya,MANHATTAN,"Upper west side",40.784950,-73.973100,"Entire home/apt",190,4,1,2018-06-29,0.08,1,118
12328112,"Greenpoint oasis",1180190,Justin,BROOKLYN,Greenpoint,40.731000,-73.954800,"Entire home/apt",450,365,17,2019-01-03,0.50,1,365
12332789,"Brooklyn private bath&bed steps to f,g trains",14898658,Chadanut,BROOKLYN,Kensington,40.643450,-73.980150,"Private room",45,1,103,2019-03-11,2.68,11,0
12333456,"Bright, airy wburg 1br w/ roof view of nyc skyline",66566329,Jacqueline,BROOKLYN,Williamsburg,40.719260,-73.942060,"Entire home/apt",199,2,29,2019-05-26,0.74,1,174
12333601,"Cozy room in carroll gardens, brooklyn",9632055,Daniel,BROOKLYN,"Carroll gardens",40.683780,-74.000460,"Entire home/apt",55,2,0,2000-01-01,0.00,1,0
12335391,"Sexy red room with the softest bed!",49746853,Ilya,BROOKLYN,Bedford-stuyvesant,40.680420,-73.918110,"Private room",33,13,7,2018-07-24,0.20,1,297
12336343,"Waterfront apt with stunning view!!",15753023,Peter,BROOKLYN,Williamsburg,40.711020,-73.968900,"Entire home/apt",149,4,5,2016-11-27,0.14,1,0
12336668,"Convenient location + rooftop acces",4207560,Amanda,BROOKLYN,Williamsburg,40.709280,-73.952860,"Private room",80,1,54,2017-07-21,1.37,1,0
12337005,"Beautiful fort greene loft",2774967,Gabriel,BROOKLYN,"Fort greene",40.692100,-73.972790,"Entire home/apt",120,3,25,2019-06-19,0.72,1,0
12338559,"In the heart of williamsburg!",26414016,Guillermo,BROOKLYN,Williamsburg,40.718060,-73.957750,"Private room",73,1,4,2016-10-02,0.11,2,0
12339863,Loft,10035055,Claudine,MANHATTAN,Tribeca,40.721380,-74.007670,"Entire home/apt",1000,4,0,2000-01-01,0.00,1,89
12341856,"Sunny bedroom in large bk apt!",9123131,Sean,BROOKLYN,"Crown heights",40.670680,-73.940840,"Private room",44,3,32,2019-06-03,0.83,2,0
12342004,"Lovely west harlem apartment",6416695,Patrice,MANHATTAN,"Washington heights",40.835490,-73.947290,"Entire home/apt",105,3,8,2017-07-05,0.21,1,0
12342269,"Newly renovated upper east side apartment",1892706,Madeleine,MANHATTAN,"East harlem",40.789930,-73.947180,"Private room",70,1,0,2000-01-01,0.00,1,0
12342297,"Private bedroom in high-ceiling 4br apartment!",19953913,Alejandro,MANHATTAN,"Hell's kitchen",40.761160,-73.990160,"Private room",120,2,17,2017-04-28,0.43,1,0
12342441,"Sunny, spacious, parkside room!",21340955,Shean,BROOKLYN,Flatbush,40.654020,-73.960730,"Private room",57,3,33,2019-05-31,0.85,3,345
12342876,"Cozy&spacious in beautiful astoria",8389062,Eliza,QUEENS,Astoria,40.762020,-73.914670,"Entire home/apt",120,1,1,2016-06-12,0.03,1,0
12342979,"Beautiful room - ideal for business travelers!",1462483,Danny,MANHATTAN,Midtown,40.745660,-73.983400,"Private room",100,4,40,2019-06-19,3.36,2,164
12343098,"Fabulously located comfortable 3 bedroom loft",66640174,E.c.,MANHATTAN,"Flatiron district",40.741100,-73.990240,"Entire home/apt",525,5,49,2019-06-13,1.26,1,314
12343127,"Centre of williamsburg",8854804,Nicolin,BROOKLYN,Williamsburg,40.716350,-73.957460,"Private room",100,3,0,2000-01-01,0.00,1,0
12343793,"Cozy room in prime williamsburg",7476145,Alexis,BROOKLYN,Williamsburg,40.718110,-73.957930,"Private room",75,3,3,2017-01-16,0.09,1,0
12344255,"July/aug sublet",66649328,Carlos,BROOKLYN,"Sheepshead bay",40.607540,-73.952970,"Entire home/apt",45,1,0,2000-01-01,0.00,1,0
12344391,"Big sunny room in bushwick",8308648,Kristina,BROOKLYN,Bushwick,40.687900,-73.917670,"Private room",65,1,2,2016-12-31,0.06,2,0
12344456,"Newly renovated,  studio in park slope",40040638,Karen,BROOKLYN,"Park slope",40.675220,-73.980630,"Entire home/apt",132,1,67,2019-06-27,1.77,1,264
12344949,"Brand new luxury 2 br harlem condo",33993577,Nick,MANHATTAN,Harlem,40.808820,-73.946540,"Entire home/apt",350,5,0,2000-01-01,0.00,1,0
12345178,"Flushing deluxe room w/1full and 1twin size bed",65809485,Shirley,QUEENS,Flushing,40.748490,-73.829140,"Private room",50,7,83,2019-05-12,2.15,12,171
12345354,"Tidy relaxing and sunny bedroom",921269,Fer,MANHATTAN,"East harlem",40.797110,-73.936470,"Private room",60,3,27,2016-12-09,0.69,1,0
12345615,"Natural light comfortable room!",52196858,Danny,BRONX,Parkchester,40.836480,-73.858120,"Private room",59,1,120,2019-07-02,3.11,2,336
12345786,"Wonderful east village bedroom",44223203,Mike,MANHATTAN,"East village",40.728030,-73.988530,"Private room",80,1,32,2019-05-05,0.85,1,0
12346131,"★ hebrews 13:2 ★",23732730,Buddy,BRONX,"Pelham gardens",40.863230,-73.846380,"Entire home/apt",450,2,81,2019-07-06,2.07,4,342
12346483,"Nice room in a sweet bushwick apt",42032781,Matt,BROOKLYN,Williamsburg,40.704960,-73.930240,"Private room",45,3,7,2019-06-18,0.41,1,133
12353119,"3f 4bd/2bath luxury apt in manhattan/nyc",26405086,"Bill & may",MANHATTAN,"Washington heights",40.835430,-73.944560,"Entire home/apt",359,1,126,2019-07-01,3.21,4,318
12355067,"Highline view",31502455,Jonathan,MANHATTAN,Chelsea,40.745530,-73.997840,"Private room",200,1,1,2016-05-21,0.03,1,0
12356709,"Spacious 1 br by central park!",52656626,Cassandra,MANHATTAN,"Upper west side",40.797720,-73.962600,"Entire home/apt",120,3,11,2017-08-17,0.32,1,0
12356873,"Sunny, spacious upper east side studio, sleeps 3",43806964,Evan,MANHATTAN,"Upper east side",40.776670,-73.954630,"Entire home/apt",140,2,6,2016-10-10,0.17,1,0
12358117,"Big house near express trains",37978030,Doug,BROOKLYN,Flatbush,40.631290,-73.966110,"Entire home/apt",436,3,9,2019-07-02,0.37,1,27
12358120,"Sunny 1br apartment in chelsea",2640854,Bryan,MANHATTAN,Chelsea,40.740450,-73.998240,"Entire home/apt",249,3,9,2016-10-31,0.23,1,0
12358495,"Beautiful 1 bed apt in midtown!",16596850,Robby,MANHATTAN,Midtown,40.757610,-73.962170,"Entire home/apt",300,1,0,2000-01-01,0.00,1,0
12359146,"Spacious place in brooklyn new york",39549563,Young,BROOKLYN,Bedford-stuyvesant,40.680750,-73.910990,"Entire home/apt",140,30,38,2018-09-21,1.10,1,312
12360207,"One station from manhattan bedford",3922831,Serra,BROOKLYN,Williamsburg,40.715920,-73.962650,"Entire home/apt",170,5,35,2019-06-26,0.90,1,290
12360254,"Prime williamsburg balcony cityview",32193665,Nicolas,BROOKLYN,Williamsburg,40.716710,-73.949890,"Entire home/apt",200,2,0,2000-01-01,0.00,1,0
12360322,"Cozy bdr 15 min from manhattan!",11626567,Francisco,BROOKLYN,Williamsburg,40.706610,-73.936420,"Private room",60,1,2,2016-04-17,0.05,1,0
12360660,"Large furnished room in new two bedroom apt.",5074556,Bob,MANHATTAN,Chinatown,40.717030,-73.993380,"Private room",94,3,4,2017-10-15,0.10,1,364
12362194,"Upper west side quiet gem",11039974,Poppi,MANHATTAN,"Upper west side",40.780390,-73.984260,"Entire home/apt",399,1,0,2000-01-01,0.00,2,0
12363920,"Rent a room in modern bushwick apt",66787512,Henrik,BROOKLYN,Bushwick,40.699690,-73.918960,"Private room",45,1,7,2016-06-19,0.18,1,0
12365206,"Large brooklyn room, close to train",24038764,Nataly,BROOKLYN,"Cypress hills",40.677080,-73.892360,"Private room",60,3,2,2016-07-13,0.05,1,0
12365836,"Beautiful 2 bedroom duplex apartment",35660592,Luis,QUEENS,Maspeth,40.739760,-73.895400,"Private room",169,3,27,2019-05-18,0.78,6,256
12366132,"Cozy east village loft!",66614646,Britta,MANHATTAN,"East village",40.724440,-73.981360,"Private room",80,3,1,2016-06-28,0.03,1,0
12366226,"Spacious 1bd/ba in heart of bushwick",22288459,Alexi,BROOKLYN,Bedford-stuyvesant,40.695370,-73.934940,"Private room",55,1,12,2019-05-19,0.75,2,22
12366408,"Near to central park and 1 ride to times sq!",66807700,Gabi,MANHATTAN,"East harlem",40.795050,-73.943610,"Entire home/apt",220,2,140,2019-05-27,3.60,3,341
12366762,"Bergen beach 3 or 4 bedrooms 2 bath",66810906,Carmen,BROOKLYN,"Bergen beach",40.623500,-73.910560,"Entire home/apt",235,4,32,2019-06-11,0.88,1,322
12367315,"Large 1 bdrm in clinton hill",5960171,Jackie,BROOKLYN,"Clinton hill",40.688090,-73.960270,"Entire home/apt",125,3,2,2016-06-29,0.05,1,0
12367449,"I heart lic...you will too!",3121134,Allison,QUEENS,Astoria,40.761900,-73.919850,"Private room",66,1,1,2016-08-06,0.03,1,0
12367673,"Large cosy room-financial district",12326402,Daniela,MANHATTAN,"Financial district",40.708730,-74.006010,"Private room",80,1,5,2016-11-09,0.13,1,0
12368099,"Home 4 medical professionals-st johns hospital",26377263,Stat,QUEENS,"Far rockaway",40.597800,-73.752960,"Private room",40,30,0,2000-01-01,0.00,43,354
12368109,"Private room in a nice neighborhood",5741728,Ben,QUEENS,Astoria,40.766250,-73.914480,"Private room",57,2,14,2017-01-03,0.37,1,0
12370347,"Super sunny room with fireplace!",116382,Anthony,BROOKLYN,"Crown heights",40.668820,-73.940400,"Private room",48,2,107,2019-06-29,2.74,5,268
12375976,"Tompkins square apartment",16617640,Martin,MANHATTAN,"East village",40.723760,-73.979750,"Entire home/apt",99,20,2,2017-01-10,0.06,1,0
12376365,"Serenity room",45601111,Dlb,QUEENS,Laurelton,40.669520,-73.746240,"Private room",40,2,47,2019-02-15,1.19,5,173
12377267,"4 bedroom apartment on the uws (1a)",65364483,Irina,MANHATTAN,"Upper west side",40.798390,-73.968040,"Entire home/apt",250,90,0,2000-01-01,0.00,2,90
12379298,"New colorful east village modern apt off bowery",66904643,Elizabeth,MANHATTAN,"East village",40.724210,-73.990410,"Private room",180,1,14,2018-09-06,0.40,1,90
12380717,"1 br/ba right next to trains, central park + more",41265342,Michael,MANHATTAN,"Upper east side",40.767690,-73.958500,"Entire home/apt",115,2,7,2017-06-18,0.20,1,0
12381255,"Cozy bedroom with balcony in williamsburg apt",4249297,Martina,BROOKLYN,Williamsburg,40.710650,-73.951150,"Private room",104,2,19,2019-06-30,0.49,2,249
12381336,"Glorious williamsburg penthouse",66919869,Jonathan,BROOKLYN,Williamsburg,40.717420,-73.957770,"Entire home/apt",325,4,12,2019-06-21,0.49,1,6
12382140,"Luxury 2br midtown east-near the un",26521212,Laura,MANHATTAN,Midtown,40.753220,-73.973210,"Entire home/apt",299,2,14,2019-05-03,0.36,3,0
12383041,"Room in renovated bk brownstone",17001409,Caitlin,BROOKLYN,Bedford-stuyvesant,40.694430,-73.943160,"Private room",40,1,5,2016-06-07,0.13,1,0
12383067,"Cherry blossom room on east 95th street",24532289,Alice,MANHATTAN,"Upper east side",40.787550,-73.954930,"Private room",89,1,9,2019-06-23,0.23,1,198
12384862,"Bright  studio near time square",51501835,Jeniffer,MANHATTAN,"Hell's kitchen",40.763020,-73.994160,"Entire home/apt",100,30,7,2019-04-10,0.19,31,244
12385002,"Private 1 bedroom apartment sleeps 4 -close to all",66949758,Shanie,QUEENS,Jamaica,40.700850,-73.812840,"Entire home/apt",59,1,27,2019-05-22,0.70,2,62
12385794,"Clean,spacious,convenient,fidi/nyc apartment",7511223,Shan,MANHATTAN,"Financial district",40.707990,-74.009770,"Entire home/apt",300,3,100,2019-06-22,2.66,1,335
12386361,"One bedroom heart of new york city",2017504,Fataah,MANHATTAN,Gramercy,40.733650,-73.984810,"Private room",65,1,0,2000-01-01,0.00,2,0
12386579,"Charming private library-room",66961444,Jojo,MANHATTAN,Inwood,40.871330,-73.915620,"Private room",50,2,74,2019-04-27,1.98,1,310
12387018,"Modern 1br in downtown manhattan",31280252,Josef,MANHATTAN,"Lower east side",40.718940,-73.987380,"Entire home/apt",120,1,0,2000-01-01,0.00,1,0
12387215,"Private room with 1/2 bath in les!",14278457,Jessica,MANHATTAN,"Lower east side",40.712570,-73.986710,"Private room",125,1,0,2000-01-01,0.00,1,0
12387961,"Beautiful 1bd/1bath available in williamsburg",59742433,Franco,BROOKLYN,Williamsburg,40.708510,-73.954430,"Private room",80,4,2,2019-05-06,0.77,1,66
12388091,"Diamond in upper west side",1704335,Rem,MANHATTAN,"Upper west side",40.797490,-73.963070,"Private room",56,7,1,2016-06-05,0.03,1,0
12388347,"Designer 1br in hell's kitchen nyc",6884235,Kyle,MANHATTAN,"Hell's kitchen",40.760380,-73.987810,"Entire home/apt",219,7,100,2019-06-22,2.66,1,235
12388494,"Hells kitchen studio",66977773,Catherine,MANHATTAN,"Hell's kitchen",40.768000,-73.985570,"Entire home/apt",197,1,0,2000-01-01,0.00,1,0
12389574,"More space, 3 br, 2 bath, 2 floors",42329946,Collin,BROOKLYN,Bushwick,40.692940,-73.922870,"Entire home/apt",260,4,105,2019-06-15,2.85,1,48
12389931,"1 bedroom private backyard in heart of flatiron",5017615,Marie,MANHATTAN,"Flatiron district",40.739220,-73.988860,"Entire home/apt",115,14,3,2018-10-27,0.13,1,0
12390529,"Clean freshly renovated room",52196858,Danny,BRONX,Parkchester,40.837030,-73.856480,"Private room",75,2,63,2019-05-18,1.80,2,150
12396603,"Dean street oasis",20942935,Miriam,BROOKLYN,"Crown heights",40.675290,-73.936710,"Private room",66,1,1,2016-05-02,0.03,1,0
12397447,"Cozy big bedroom with private balcony",35031188,Aldo,QUEENS,Astoria,40.774790,-73.935460,"Private room",75,1,21,2019-06-21,0.55,1,364
12398308,"Huge family friendly loft in soho",14136274,Stacey,MANHATTAN,Soho,40.724400,-74.006810,"Entire home/apt",500,2,0,2000-01-01,0.00,1,0
12400242,"Spacious brownstone with 5 beds on second floor!",67045498,Jocelyne,QUEENS,Ridgewood,40.709180,-73.900890,"Entire home/apt",215,1,38,2019-06-28,1.75,1,77
12403252,"Suite one at bryant manor",67069129,Kevin,MANHATTAN,Harlem,40.809670,-73.952950,"Entire home/apt",175,2,136,2019-06-23,3.51,2,280
12403816,"Cozy and privat studio near times sq",67073298,K.arina,MANHATTAN,"Hell's kitchen",40.760580,-73.996030,"Entire home/apt",140,7,131,2019-06-28,3.37,1,111
12404677,"Loft room by the brooklyn bridge!",59958998,Alex,BROOKLYN,"Downtown brooklyn",40.694490,-73.983670,"Private room",80,1,0,2000-01-01,0.00,1,0
12404679,"Studio- wyndham midtown 45",61532697,Tania,MANHATTAN,Midtown,40.752280,-73.973370,"Private room",359,5,0,2000-01-01,0.00,1,0
12404734,"Clean and cozy room in williamsburg!",13406954,Jackie,BROOKLYN,Williamsburg,40.712100,-73.961560,"Private room",80,1,1,2016-05-23,0.03,3,0
12404820,"Perfect neighborhood sublet",40015388,Daniel,BROOKLYN,"Park slope",40.670860,-73.978470,"Private room",935,1,0,2000-01-01,0.00,1,0
12404998,"Cosy 1 bedroom apartment in astoria",47380199,Kim,QUEENS,Astoria,40.768690,-73.919660,"Entire home/apt",120,7,1,2016-06-05,0.03,1,0
12405814,"Sunny + family friendly artist's apartment",1468472,Eugenia,BRONX,Longwood,40.813840,-73.905140,"Entire home/apt",85,5,4,2018-08-03,0.31,1,0
12406683,"Sunny spacious south slope studio",25095488,Jason,BROOKLYN,"Sunset park",40.662480,-73.996670,"Entire home/apt",100,2,3,2017-01-13,0.10,1,0
12406906,"Bright sunny apartment near subway",11554193,Rishe,BROOKLYN,"Crown heights",40.667530,-73.950990,"Private room",64,5,7,2016-09-09,0.18,2,0
12407244,"Charming, sunny room in amazing les",5790819,Gracie,MANHATTAN,"Lower east side",40.719200,-73.984310,"Private room",75,2,3,2017-01-06,0.08,1,0
12408850,"1 br in 2 br apt (upper east side)",67105547,"Jeffrey paul",MANHATTAN,"East harlem",40.788980,-73.954780,"Private room",62,1,32,2018-10-01,0.83,1,0
12409217,"Studio near time square",51501835,Jeniffer,MANHATTAN,"Hell's kitchen",40.763470,-73.992960,"Entire home/apt",96,30,5,2018-06-10,0.13,31,246
12409364,"Modern luxury 1br with patio",36663219,Amber,MANHATTAN,"Kips bay",40.744620,-73.977460,"Entire home/apt",350,3,0,2000-01-01,0.00,1,0
12409508,"Cozy, central park, ues, train 6",13755526,Christos,MANHATTAN,"Upper east side",40.767300,-73.959400,"Entire home/apt",100,1,0,2000-01-01,0.00,1,0
12410412,"Victorian flatbush family friendly",6662358,Elizabeth,BROOKLYN,Flatbush,40.649330,-73.964780,"Entire home/apt",290,5,4,2018-08-19,0.11,1,0
12411380,"Small bedroom steps from the 1 train",67123961,Carole,MANHATTAN,Harlem,40.820880,-73.956280,"Private room",50,2,12,2017-08-28,0.31,2,0
12411737,"Great location 1 br apt - manhattan",52559052,Abe,MANHATTAN,Midtown,40.766570,-73.982070,"Entire home/apt",150,2,0,2000-01-01,0.00,1,0
12412900,"Cozy 5min2centralpark/broadwayshows/timessquareny",2874126,Joseph,MANHATTAN,"Hell's kitchen",40.765350,-73.988740,"Private room",81,4,27,2018-06-25,0.70,1,188
12417189,"Largest room in astoria! close to all mass transit",13168457,Rob,QUEENS,Astoria,40.765550,-73.914580,"Private room",70,2,18,2016-11-15,0.46,1,89
12419487,"Cozy bedroom w/private bathroom & backyard",44781865,Manon,BROOKLYN,"Clinton hill",40.687610,-73.959790,"Private room",70,2,31,2019-05-26,0.83,1,0
